Drug1,Drug2,cell,drug1_db,drug2_db,synergy
ERLOTINIB,DASATINIB,HT144,DB00530,DB01254,-44.27131648
ERLOTINIB,DASATINIB,HT29,DB00530,DB01254,26.65382131
ERLOTINIB,DASATINIB,KPL1,DB00530,DB01254,-4.168161385
ERLOTINIB,DASATINIB,LOVO,DB00530,DB01254,39.95268983
ERLOTINIB,DASATINIB,MDAMB436,DB00530,DB01254,20.86509131
ERLOTINIB,DASATINIB,NCIH1650,DB00530,DB01254,61.58695742
ERLOTINIB,DASATINIB,NCIH2122,DB00530,DB01254,-6.547239182
ERLOTINIB,DASATINIB,NCIH23,DB00530,DB01254,21.80651781
ERLOTINIB,DASATINIB,NCIH460,DB00530,DB01254,10.24858768
ERLOTINIB,DASATINIB,NCIH520,DB00530,DB01254,48.936706
ERLOTINIB,DASATINIB,OV90,DB00530,DB01254,15.20127919
ERLOTINIB,DASATINIB,RKO,DB00530,DB01254,11.2554584
ERLOTINIB,DASATINIB,RPMI7951,DB00530,DB01254,20.22782323
ERLOTINIB,DASATINIB,SKMEL30,DB00530,DB01254,-20.14259668
ERLOTINIB,DASATINIB,SKMES1,DB00530,DB01254,55.34476194
ERLOTINIB,DASATINIB,SKOV3,DB00530,DB01254,34.88545929
ERLOTINIB,DASATINIB,SW620,DB00530,DB01254,31.19986694
ERLOTINIB,DASATINIB,SW837,DB00530,DB01254,55.38902039
ERLOTINIB,DASATINIB,T47D,DB00530,DB01254,18.30709922
ERLOTINIB,DASATINIB,UACC62,DB00530,DB01254,30.71440017
ERLOTINIB,DASATINIB,VCAP,DB00530,DB01254,19.84983708
ERLOTINIB,DASATINIB,ZR751,DB00530,DB01254,-53.72833547
ERLOTINIB,GELDANAMYCIN,A2058,DB00530,DB02424,19.85832894
ERLOTINIB,GELDANAMYCIN,A2780,DB00530,DB02424,-0.606103969
ERLOTINIB,GELDANAMYCIN,A375,DB00530,DB02424,36.18756156
ERLOTINIB,GELDANAMYCIN,CAOV3,DB00530,DB02424,2.718354751
ERLOTINIB,GELDANAMYCIN,DLD1,DB00530,DB02424,31.67965199
ERLOTINIB,GELDANAMYCIN,ES2,DB00530,DB02424,-3.059834643
ERLOTINIB,GELDANAMYCIN,HCT116,DB00530,DB02424,41.62495754
ERLOTINIB,GELDANAMYCIN,HT144,DB00530,DB02424,15.66375655
ERLOTINIB,GELDANAMYCIN,HT29,DB00530,DB02424,6.113327447
ERLOTINIB,GELDANAMYCIN,KPL1,DB00530,DB02424,8.393088651
ERLOTINIB,GELDANAMYCIN,LOVO,DB00530,DB02424,-2.718358817
ERLOTINIB,GELDANAMYCIN,MDAMB436,DB00530,DB02424,16.84856589
ERLOTINIB,GELDANAMYCIN,NCIH1650,DB00530,DB02424,15.16674413
ERLOTINIB,GELDANAMYCIN,NCIH2122,DB00530,DB02424,14.00819815
ERLOTINIB,GELDANAMYCIN,NCIH23,DB00530,DB02424,0.055246156
ERLOTINIB,GELDANAMYCIN,NCIH460,DB00530,DB02424,19.6340789
ERLOTINIB,GELDANAMYCIN,NCIH520,DB00530,DB02424,14.49662936
ERLOTINIB,GELDANAMYCIN,OV90,DB00530,DB02424,-8.956888638
ERLOTINIB,GELDANAMYCIN,RKO,DB00530,DB02424,2.174619274
ERLOTINIB,GELDANAMYCIN,RPMI7951,DB00530,DB02424,-10.72328848
ERLOTINIB,GELDANAMYCIN,SKMEL30,DB00530,DB02424,5.527399186
ERLOTINIB,GELDANAMYCIN,SKMES1,DB00530,DB02424,22.27090141
ERLOTINIB,GELDANAMYCIN,SKOV3,DB00530,DB02424,3.226150897
ERLOTINIB,GELDANAMYCIN,SW620,DB00530,DB02424,-8.082114571
ERLOTINIB,GELDANAMYCIN,SW837,DB00530,DB02424,4.350312444
ERLOTINIB,GELDANAMYCIN,T47D,DB00530,DB02424,14.68821763
ERLOTINIB,GELDANAMYCIN,UACC62,DB00530,DB02424,11.9198049
ERLOTINIB,GELDANAMYCIN,VCAP,DB00530,DB02424,0.346307418
ERLOTINIB,GELDANAMYCIN,ZR751,DB00530,DB02424,2.627795424
ERLOTINIB,SN-38,A2058,DB00530,DB05482,14.2345544
ERLOTINIB,SN-38,A2780,DB00530,DB05482,36.95459201
ERLOTINIB,SN-38,A375,DB00530,DB05482,33.42878416
ERLOTINIB,SN-38,CAOV3,DB00530,DB05482,20.80699628
ERLOTINIB,SN-38,DLD1,DB00530,DB05482,24.11482236
ERLOTINIB,SN-38,ES2,DB00530,DB05482,19.73224317
ERLOTINIB,SN-38,HCT116,DB00530,DB05482,35.52871201
ERLOTINIB,SN-38,HT144,DB00530,DB05482,11.95533838
ERLOTINIB,SN-38,HT29,DB00530,DB05482,33.40283823
ERLOTINIB,SN-38,KPL1,DB00530,DB05482,20.16679018
ERLOTINIB,SN-38,LOVO,DB00530,DB05482,17.72507981
ERLOTINIB,SN-38,MDAMB436,DB00530,DB05482,23.57565008
ERLOTINIB,SN-38,NCIH1650,DB00530,DB05482,4.944760743
ERLOTINIB,SN-38,NCIH2122,DB00530,DB05482,41.60026332
ERLOTINIB,SN-38,NCIH23,DB00530,DB05482,53.28600154
ERLOTINIB,SN-38,NCIH460,DB00530,DB05482,67.7815276
ERLOTINIB,SN-38,NCIH520,DB00530,DB05482,9.534577311
ERLOTINIB,SN-38,OV90,DB00530,DB05482,-17.32644536
ERLOTINIB,SN-38,RKO,DB00530,DB05482,23.1858689
ERLOTINIB,SN-38,RPMI7951,DB00530,DB05482,48.39241724
ERLOTINIB,SN-38,SKMEL30,DB00530,DB05482,14.15300232
ERLOTINIB,SN-38,SKMES1,DB00530,DB05482,27.93890797
ERLOTINIB,SN-38,SKOV3,DB00530,DB05482,21.17547988
ERLOTINIB,SN-38,SW620,DB00530,DB05482,18.90986456
ERLOTINIB,SN-38,SW837,DB00530,DB05482,44.01183222
ERLOTINIB,SN-38,T47D,DB00530,DB05482,11.12311855
ERLOTINIB,SN-38,UACC62,DB00530,DB05482,22.40289979
ERLOTINIB,SN-38,VCAP,DB00530,DB05482,42.30916661
ERLOTINIB,SN-38,ZR751,DB00530,DB05482,52.34467525
ERLOTINIB,SORAFENIB,A2058,DB00530,DB00398,-1.656545425
ERLOTINIB,SORAFENIB,A2780,DB00530,DB00398,2.978239816
ERLOTINIB,SORAFENIB,A375,DB00530,DB00398,17.32043306
ERLOTINIB,SORAFENIB,CAOV3,DB00530,DB00398,2.48056505
ERLOTINIB,SORAFENIB,DLD1,DB00530,DB00398,12.72273885
ERLOTINIB,SORAFENIB,ES2,DB00530,DB00398,2.577457098
ERLOTINIB,SORAFENIB,HCT116,DB00530,DB00398,11.57064644
ERLOTINIB,SORAFENIB,HT144,DB00530,DB00398,0.457942115
ERLOTINIB,SORAFENIB,HT29,DB00530,DB00398,5.478138007
ERLOTINIB,SORAFENIB,KPL1,DB00530,DB00398,4.649033043
ERLOTINIB,SORAFENIB,LOVO,DB00530,DB00398,-2.257154012
ERLOTINIB,SORAFENIB,MDAMB436,DB00530,DB00398,-0.138370486
ERLOTINIB,SORAFENIB,NCIH1650,DB00530,DB00398,25.2103511
ERLOTINIB,SORAFENIB,NCIH2122,DB00530,DB00398,6.21773487
ERLOTINIB,SORAFENIB,NCIH23,DB00530,DB00398,3.924209761
ERLOTINIB,SORAFENIB,NCIH460,DB00530,DB00398,15.32578595
ERLOTINIB,SORAFENIB,NCIH520,DB00530,DB00398,17.26591297
ERLOTINIB,SORAFENIB,OV90,DB00530,DB00398,2.071916185
ERLOTINIB,SORAFENIB,RKO,DB00530,DB00398,16.82768188
ERLOTINIB,SORAFENIB,RPMI7951,DB00530,DB00398,-6.121401576
ERLOTINIB,SORAFENIB,SKMEL30,DB00530,DB00398,8.125797354
ERLOTINIB,SORAFENIB,SKMES1,DB00530,DB00398,-4.668334827
ERLOTINIB,SORAFENIB,SKOV3,DB00530,DB00398,7.979674111
ERLOTINIB,SORAFENIB,SW620,DB00530,DB00398,1.727460308
ERLOTINIB,SORAFENIB,SW837,DB00530,DB00398,6.273767885
ERLOTINIB,SORAFENIB,T47D,DB00530,DB00398,0.960226925
ERLOTINIB,SORAFENIB,UACC62,DB00530,DB00398,2.903669268
ERLOTINIB,SORAFENIB,VCAP,DB00530,DB00398,13.09047278
ERLOTINIB,SORAFENIB,ZR751,DB00530,DB00398,-3.034091706
ERLOTINIB,TOPOTECAN,A2058,DB00530,DB01030,20.65954665
ERLOTINIB,TOPOTECAN,A2780,DB00530,DB01030,24.97319688
ERLOTINIB,TOPOTECAN,A375,DB00530,DB01030,25.44025942
ERLOTINIB,TOPOTECAN,CAOV3,DB00530,DB01030,13.85971809
ERLOTINIB,TOPOTECAN,DLD1,DB00530,DB01030,18.31000314
ERLOTINIB,TOPOTECAN,ES2,DB00530,DB01030,26.16252976
ERLOTINIB,TOPOTECAN,HCT116,DB00530,DB01030,32.08496121
ERLOTINIB,TOPOTECAN,HT144,DB00530,DB01030,21.41281544
ERLOTINIB,TOPOTECAN,HT29,DB00530,DB01030,22.53932867
ERLOTINIB,TOPOTECAN,KPL1,DB00530,DB01030,27.57395354
ERLOTINIB,TOPOTECAN,LOVO,DB00530,DB01030,32.12638544
ERLOTINIB,TOPOTECAN,MDAMB436,DB00530,DB01030,18.18112793
ERLOTINIB,TOPOTECAN,NCIH1650,DB00530,DB01030,17.76980064
ERLOTINIB,TOPOTECAN,NCIH2122,DB00530,DB01030,37.08704855
ERLOTINIB,TOPOTECAN,NCIH23,DB00530,DB01030,29.76010548
ERLOTINIB,TOPOTECAN,NCIH460,DB00530,DB01030,33.09865807
ERLOTINIB,TOPOTECAN,NCIH520,DB00530,DB01030,31.44481537
ERLOTINIB,TOPOTECAN,OV90,DB00530,DB01030,15.64009684
ERLOTINIB,TOPOTECAN,RKO,DB00530,DB01030,49.30660489
ERLOTINIB,TOPOTECAN,RPMI7951,DB00530,DB01030,18.23841661
ERLOTINIB,TOPOTECAN,SKMEL30,DB00530,DB01030,33.82957414
ERLOTINIB,TOPOTECAN,SKMES1,DB00530,DB01030,25.71822543
ERLOTINIB,TOPOTECAN,SKOV3,DB00530,DB01030,15.86688743
ERLOTINIB,TOPOTECAN,SW620,DB00530,DB01030,23.34923593
ERLOTINIB,TOPOTECAN,SW837,DB00530,DB01030,41.81525129
ERLOTINIB,TOPOTECAN,T47D,DB00530,DB01030,-8.418283418
ERLOTINIB,TOPOTECAN,UACC62,DB00530,DB01030,23.24368022
ERLOTINIB,TOPOTECAN,VCAP,DB00530,DB01030,58.19345418
ERLOTINIB,TOPOTECAN,ZR751,DB00530,DB01030,52.94124794
ETOPOSIDE,ABT-888,A2058,DB00773,DB07232,1.917221664
ETOPOSIDE,ABT-888,A2780,DB00773,DB07232,14.68267605
ETOPOSIDE,ABT-888,A375,DB00773,DB07232,1.313997243
ETOPOSIDE,ABT-888,CAOV3,DB00773,DB07232,88.90313873
ETOPOSIDE,ABT-888,DLD1,DB00773,DB07232,0.120941364
ETOPOSIDE,ABT-888,ES2,DB00773,DB07232,-14.56628388
ETOPOSIDE,ABT-888,HCT116,DB00773,DB07232,4.388067132
ETOPOSIDE,ABT-888,HT144,DB00773,DB07232,0.551087205
ETOPOSIDE,ABT-888,HT29,DB00773,DB07232,8.849832742
ETOPOSIDE,ABT-888,KPL1,DB00773,DB07232,6.665522908
ETOPOSIDE,ABT-888,LOVO,DB00773,DB07232,-6.133935958
ETOPOSIDE,ABT-888,MDAMB436,DB00773,DB07232,19.64911645
ETOPOSIDE,ABT-888,NCIH1650,DB00773,DB07232,2.965936251
ETOPOSIDE,ABT-888,NCIH2122,DB00773,DB07232,14.82611338
ETOPOSIDE,ABT-888,NCIH23,DB00773,DB07232,-3.119972444
ETOPOSIDE,ABT-888,NCIH460,DB00773,DB07232,-4.320617073
ETOPOSIDE,ABT-888,NCIH520,DB00773,DB07232,4.315067221
ETOPOSIDE,ABT-888,OV90,DB00773,DB07232,-9.015840712
ETOPOSIDE,ABT-888,RKO,DB00773,DB07232,7.512718983
ETOPOSIDE,ABT-888,RPMI7951,DB00773,DB07232,-3.835318235
ETOPOSIDE,ABT-888,SKMEL30,DB00773,DB07232,-4.583916575
ETOPOSIDE,ABT-888,SKMES1,DB00773,DB07232,6.825822957
ETOPOSIDE,ABT-888,SKOV3,DB00773,DB07232,10.96285395
ETOPOSIDE,ABT-888,SW620,DB00773,DB07232,6.352315706
ETOPOSIDE,ABT-888,SW837,DB00773,DB07232,0.181025447
ETOPOSIDE,ABT-888,T47D,DB00773,DB07232,19.26227749
ETOPOSIDE,ABT-888,UACC62,DB00773,DB07232,-6.40736852
ETOPOSIDE,ABT-888,VCAP,DB00773,DB07232,13.83317407
ETOPOSIDE,ABT-888,ZR751,DB00773,DB07232,23.68977919
ETOPOSIDE,BORTEZOMIB,A2058,DB00773,DB00188,-6.671434145
ETOPOSIDE,BORTEZOMIB,A2780,DB00773,DB00188,-1.471039843
ETOPOSIDE,BORTEZOMIB,A375,DB00773,DB00188,-9.828740982
ETOPOSIDE,BORTEZOMIB,CAOV3,DB00773,DB00188,54.31000908
ETOPOSIDE,BORTEZOMIB,DLD1,DB00773,DB00188,5.879209382
ETOPOSIDE,BORTEZOMIB,ES2,DB00773,DB00188,-38.16106574
ETOPOSIDE,BORTEZOMIB,HCT116,DB00773,DB00188,-8.868555969
ETOPOSIDE,BORTEZOMIB,HT144,DB00773,DB00188,2.165216764
ETOPOSIDE,BORTEZOMIB,HT29,DB00773,DB00188,-16.41332149
ETOPOSIDE,BORTEZOMIB,KPL1,DB00773,DB00188,10.85696912
ETOPOSIDE,BORTEZOMIB,LOVO,DB00773,DB00188,5.782023495
ETOPOSIDE,BORTEZOMIB,MDAMB436,DB00773,DB00188,7.037605402
ETOPOSIDE,BORTEZOMIB,NCIH1650,DB00773,DB00188,-9.014306492
ETOPOSIDE,BORTEZOMIB,NCIH2122,DB00773,DB00188,-11.99507083
ETOPOSIDE,BORTEZOMIB,NCIH23,DB00773,DB00188,-11.27577628
ETOPOSIDE,BORTEZOMIB,NCIH460,DB00773,DB00188,-8.824395786
ETOPOSIDE,BORTEZOMIB,NCIH520,DB00773,DB00188,-33.89563814
ETOPOSIDE,BORTEZOMIB,OV90,DB00773,DB00188,-20.56680342
ETOPOSIDE,BORTEZOMIB,RKO,DB00773,DB00188,-0.373258299
ETOPOSIDE,BORTEZOMIB,RPMI7951,DB00773,DB00188,-15.77053036
ETOPOSIDE,BORTEZOMIB,SKMEL30,DB00773,DB00188,-0.547561579
ETOPOSIDE,BORTEZOMIB,SKMES1,DB00773,DB00188,-21.79160617
ETOPOSIDE,BORTEZOMIB,SKOV3,DB00773,DB00188,-4.762213184
ETOPOSIDE,BORTEZOMIB,SW620,DB00773,DB00188,7.87371551
ETOPOSIDE,BORTEZOMIB,SW837,DB00773,DB00188,-14.57106296
ETOPOSIDE,BORTEZOMIB,T47D,DB00773,DB00188,-19.80398812
ETOPOSIDE,BORTEZOMIB,UACC62,DB00773,DB00188,-17.8222598
ETOPOSIDE,BORTEZOMIB,VCAP,DB00773,DB00188,-10.5712824
ETOPOSIDE,BORTEZOMIB,ZR751,DB00773,DB00188,26.75504326
ETOPOSIDE,DASATINIB,A2058,DB00773,DB01254,11.20512286
ETOPOSIDE,DASATINIB,A2780,DB00773,DB01254,66.56695223
ETOPOSIDE,DASATINIB,A375,DB00773,DB01254,33.1108059
ETOPOSIDE,DASATINIB,CAOV3,DB00773,DB01254,58.84842185
ETOPOSIDE,DASATINIB,DLD1,DB00773,DB01254,15.35793785
ETOPOSIDE,DASATINIB,ES2,DB00773,DB01254,-17.70072655
ETOPOSIDE,DASATINIB,HCT116,DB00773,DB01254,4.519576836
ETOPOSIDE,DASATINIB,HT144,DB00773,DB01254,-36.23824218
ETOPOSIDE,DASATINIB,HT29,DB00773,DB01254,24.34993899
ETOPOSIDE,DASATINIB,KPL1,DB00773,DB01254,26.27136634
ETOPOSIDE,DASATINIB,LOVO,DB00773,DB01254,60.79997037
ETOPOSIDE,DASATINIB,MDAMB436,DB00773,DB01254,25.68606382
ETOPOSIDE,DASATINIB,NCIH1650,DB00773,DB01254,50.30604813
ETOPOSIDE,DASATINIB,NCIH2122,DB00773,DB01254,-55.13805214
ETOPOSIDE,DASATINIB,NCIH23,DB00773,DB01254,-183.3295713
ETOPOSIDE,DASATINIB,NCIH460,DB00773,DB01254,40.12098513
ETOPOSIDE,DASATINIB,NCIH520,DB00773,DB01254,43.69840612
ETOPOSIDE,DASATINIB,OV90,DB00773,DB01254,1.782687867
ETOPOSIDE,DASATINIB,RKO,DB00773,DB01254,25.08988503
ETOPOSIDE,DASATINIB,RPMI7951,DB00773,DB01254,15.50291598
ETOPOSIDE,DASATINIB,SKMEL30,DB00773,DB01254,-32.47747331
ETOPOSIDE,DASATINIB,SKMES1,DB00773,DB01254,11.81229646
ETOPOSIDE,DASATINIB,SKOV3,DB00773,DB01254,5.279879917
ETOPOSIDE,DASATINIB,SW620,DB00773,DB01254,42.24770688
ETOPOSIDE,DASATINIB,SW837,DB00773,DB01254,40.76213756
ETOPOSIDE,DASATINIB,T47D,DB00773,DB01254,-19.09969407
ETOPOSIDE,DASATINIB,UACC62,DB00773,DB01254,3.717658181
ETOPOSIDE,DASATINIB,VCAP,DB00773,DB01254,9.609966839
ETOPOSIDE,DASATINIB,ZR751,DB00773,DB01254,5.129430967
ETOPOSIDE,ERLOTINIB,A2058,DB00773,DB00530,1.988047409
ETOPOSIDE,ERLOTINIB,A2780,DB00773,DB00530,19.61720698
ETOPOSIDE,ERLOTINIB,A375,DB00773,DB00530,34.50823729
ETOPOSIDE,ERLOTINIB,CAOV3,DB00773,DB00530,92.93746278
ETOPOSIDE,ERLOTINIB,DLD1,DB00773,DB00530,14.71747986
ETOPOSIDE,ERLOTINIB,ES2,DB00773,DB00530,18.11376615
ETOPOSIDE,ERLOTINIB,HCT116,DB00773,DB00530,35.1756303
ETOPOSIDE,ERLOTINIB,HT144,DB00773,DB00530,31.44622163
ETOPOSIDE,ERLOTINIB,HT29,DB00773,DB00530,28.78939285
ETOPOSIDE,ERLOTINIB,KPL1,DB00773,DB00530,21.82928608
ETOPOSIDE,ERLOTINIB,LOVO,DB00773,DB00530,42.42601554
ETOPOSIDE,ERLOTINIB,MDAMB436,DB00773,DB00530,30.44386811
ETOPOSIDE,ERLOTINIB,NCIH1650,DB00773,DB00530,17.79526819
ETOPOSIDE,ERLOTINIB,NCIH2122,DB00773,DB00530,47.47430247
ETOPOSIDE,ERLOTINIB,NCIH23,DB00773,DB00530,-164.2668412
ETOPOSIDE,ERLOTINIB,NCIH460,DB00773,DB00530,46.67308553
ETOPOSIDE,ERLOTINIB,NCIH520,DB00773,DB00530,27.1848439
ETOPOSIDE,ERLOTINIB,OV90,DB00773,DB00530,10.83586569
ETOPOSIDE,ERLOTINIB,RKO,DB00773,DB00530,26.04444652
ETOPOSIDE,ERLOTINIB,RPMI7951,DB00773,DB00530,-0.933022902
ETOPOSIDE,ERLOTINIB,SKMEL30,DB00773,DB00530,19.96889488
ETOPOSIDE,ERLOTINIB,SKMES1,DB00773,DB00530,23.310596
ETOPOSIDE,ERLOTINIB,SKOV3,DB00773,DB00530,20.97161438
ETOPOSIDE,ERLOTINIB,SW620,DB00773,DB00530,13.5792001
ETOPOSIDE,ERLOTINIB,SW837,DB00773,DB00530,57.51358379
ETOPOSIDE,ERLOTINIB,T47D,DB00773,DB00530,-9.409443094
ETOPOSIDE,ERLOTINIB,UACC62,DB00773,DB00530,41.71895529
ETOPOSIDE,ERLOTINIB,VCAP,DB00773,DB00530,41.85350576
ETOPOSIDE,ERLOTINIB,ZR751,DB00773,DB00530,51.47375496
ETOPOSIDE,GELDANAMYCIN,A2058,DB00773,DB02424,31.06156665
ETOPOSIDE,GELDANAMYCIN,A2780,DB00773,DB02424,14.78833293
ETOPOSIDE,GELDANAMYCIN,A375,DB00773,DB02424,1.245363266
ETOPOSIDE,GELDANAMYCIN,CAOV3,DB00773,DB02424,71.48082401
ETOPOSIDE,GELDANAMYCIN,DLD1,DB00773,DB02424,4.735666145
ETOPOSIDE,GELDANAMYCIN,ES2,DB00773,DB02424,-0.955779851
ETOPOSIDE,GELDANAMYCIN,HCT116,DB00773,DB02424,-0.588757773
ETOPOSIDE,GELDANAMYCIN,HT144,DB00773,DB02424,13.82754853
ETOPOSIDE,GELDANAMYCIN,HT29,DB00773,DB02424,5.957125859
ETOPOSIDE,GELDANAMYCIN,KPL1,DB00773,DB02424,13.31586297
ETOPOSIDE,GELDANAMYCIN,LOVO,DB00773,DB02424,-10.67503159
ETOPOSIDE,GELDANAMYCIN,MDAMB436,DB00773,DB02424,23.95624073
ETOPOSIDE,GELDANAMYCIN,NCIH1650,DB00773,DB02424,17.24561619
ETOPOSIDE,GELDANAMYCIN,NCIH2122,DB00773,DB02424,-0.438111402
ETOPOSIDE,GELDANAMYCIN,NCIH23,DB00773,DB02424,-14.08747051
ETOPOSIDE,GELDANAMYCIN,NCIH460,DB00773,DB02424,2.825174224
ETOPOSIDE,GELDANAMYCIN,NCIH520,DB00773,DB02424,8.518963647
ETOPOSIDE,GELDANAMYCIN,OV90,DB00773,DB02424,3.322103849
ETOPOSIDE,GELDANAMYCIN,RKO,DB00773,DB02424,-0.090062769
ETOPOSIDE,GELDANAMYCIN,RPMI7951,DB00773,DB02424,-2.264074694
ETOPOSIDE,GELDANAMYCIN,SKMEL30,DB00773,DB02424,32.84665347
ETOPOSIDE,GELDANAMYCIN,SKMES1,DB00773,DB02424,-1.066153632
ETOPOSIDE,GELDANAMYCIN,SKOV3,DB00773,DB02424,9.726338418
ETOPOSIDE,GELDANAMYCIN,SW620,DB00773,DB02424,10.05653204
ETOPOSIDE,GELDANAMYCIN,SW837,DB00773,DB02424,17.12797168
ETOPOSIDE,GELDANAMYCIN,T47D,DB00773,DB02424,27.24545847
ETOPOSIDE,GELDANAMYCIN,UACC62,DB00773,DB02424,1.715244215
ETOPOSIDE,GELDANAMYCIN,VCAP,DB00773,DB02424,7.260033123
ETOPOSIDE,GELDANAMYCIN,ZR751,DB00773,DB02424,0.802980027
ETOPOSIDE,LAPATINIB,A2058,DB00773,DB01259,-0.860922372
ETOPOSIDE,LAPATINIB,A2780,DB00773,DB01259,27.29088399
ETOPOSIDE,LAPATINIB,A375,DB00773,DB01259,13.69023701
ETOPOSIDE,LAPATINIB,CAOV3,DB00773,DB01259,143.2917905
ETOPOSIDE,LAPATINIB,DLD1,DB00773,DB01259,40.61719458
ETOPOSIDE,LAPATINIB,ES2,DB00773,DB01259,-5.679573392
ETOPOSIDE,LAPATINIB,HCT116,DB00773,DB01259,27.63842614
ETOPOSIDE,LAPATINIB,HT144,DB00773,DB01259,12.75033962
ETOPOSIDE,LAPATINIB,HT29,DB00773,DB01259,15.97781704
ETOPOSIDE,LAPATINIB,KPL1,DB00773,DB01259,6.906464159
ETOPOSIDE,LAPATINIB,LOVO,DB00773,DB01259,50.4281854
ETOPOSIDE,LAPATINIB,MDAMB436,DB00773,DB01259,20.148526
ETOPOSIDE,LAPATINIB,NCIH1650,DB00773,DB01259,21.63106086
ETOPOSIDE,LAPATINIB,NCIH2122,DB00773,DB01259,31.30947607
ETOPOSIDE,LAPATINIB,NCIH23,DB00773,DB01259,-167.5463503
ETOPOSIDE,LAPATINIB,NCIH460,DB00773,DB01259,13.85044038
ETOPOSIDE,LAPATINIB,NCIH520,DB00773,DB01259,17.8898734
ETOPOSIDE,LAPATINIB,OV90,DB00773,DB01259,-14.60244237
ETOPOSIDE,LAPATINIB,RKO,DB00773,DB01259,4.090381354
ETOPOSIDE,LAPATINIB,RPMI7951,DB00773,DB01259,16.62443398
ETOPOSIDE,LAPATINIB,SKMEL30,DB00773,DB01259,5.946849144
ETOPOSIDE,LAPATINIB,SKMES1,DB00773,DB01259,17.65399073
ETOPOSIDE,LAPATINIB,SKOV3,DB00773,DB01259,19.13814953
ETOPOSIDE,LAPATINIB,SW620,DB00773,DB01259,17.83915302
ETOPOSIDE,LAPATINIB,SW837,DB00773,DB01259,43.76187067
ETOPOSIDE,LAPATINIB,T47D,DB00773,DB01259,-7.076746444
ETOPOSIDE,LAPATINIB,UACC62,DB00773,DB01259,7.809074178
ETOPOSIDE,LAPATINIB,VCAP,DB00773,DB01259,18.86209891
ETOPOSIDE,LAPATINIB,ZR751,DB00773,DB01259,42.94795226
ETOPOSIDE,SORAFENIB,A2058,DB00773,DB00398,-12.15503625
ETOPOSIDE,SORAFENIB,A2780,DB00773,DB00398,3.81510899
ETOPOSIDE,SORAFENIB,A375,DB00773,DB00398,-3.842677164
ETOPOSIDE,SORAFENIB,CAOV3,DB00773,DB00398,40.76840903
ETOPOSIDE,SORAFENIB,DLD1,DB00773,DB00398,8.137589783
ETOPOSIDE,SORAFENIB,ES2,DB00773,DB00398,-7.382916804
ETOPOSIDE,SORAFENIB,HCT116,DB00773,DB00398,-0.538565818
ETOPOSIDE,SORAFENIB,HT144,DB00773,DB00398,6.063599322
ETOPOSIDE,SORAFENIB,HT29,DB00773,DB00398,-5.500644869
ETOPOSIDE,SORAFENIB,KPL1,DB00773,DB00398,5.511474259
ETOPOSIDE,SORAFENIB,LOVO,DB00773,DB00398,-10.0797683
ETOPOSIDE,SORAFENIB,MDAMB436,DB00773,DB00398,-8.093217244
ETOPOSIDE,SORAFENIB,NCIH1650,DB00773,DB00398,2.791425994
ETOPOSIDE,SORAFENIB,NCIH2122,DB00773,DB00398,-0.787832957
ETOPOSIDE,SORAFENIB,NCIH23,DB00773,DB00398,-116.1653965
ETOPOSIDE,SORAFENIB,NCIH460,DB00773,DB00398,8.355261104
ETOPOSIDE,SORAFENIB,NCIH520,DB00773,DB00398,12.57460996
ETOPOSIDE,SORAFENIB,OV90,DB00773,DB00398,-8.086183338
ETOPOSIDE,SORAFENIB,RKO,DB00773,DB00398,-3.538439088
ETOPOSIDE,SORAFENIB,RPMI7951,DB00773,DB00398,-10.84972086
ETOPOSIDE,SORAFENIB,SKMEL30,DB00773,DB00398,7.485480052
ETOPOSIDE,SORAFENIB,SKMES1,DB00773,DB00398,-2.332092648
ETOPOSIDE,SORAFENIB,SKOV3,DB00773,DB00398,-3.41378037
ETOPOSIDE,SORAFENIB,SW620,DB00773,DB00398,0.892238474
ETOPOSIDE,SORAFENIB,SW837,DB00773,DB00398,10.08182525
ETOPOSIDE,SORAFENIB,T47D,DB00773,DB00398,-12.4278492
ETOPOSIDE,SORAFENIB,UACC62,DB00773,DB00398,-5.136866616
ETOPOSIDE,SORAFENIB,VCAP,DB00773,DB00398,-19.78803715
ETOPOSIDE,SORAFENIB,ZR751,DB00773,DB00398,-11.74689916
ETOPOSIDE,SUNITINIB,A2058,DB00773,DB01268,-6.972169686
ETOPOSIDE,SUNITINIB,A2780,DB00773,DB01268,6.150945576
ETOPOSIDE,SUNITINIB,A375,DB00773,DB01268,2.434761094
ETOPOSIDE,SUNITINIB,CAOV3,DB00773,DB01268,30.61709086
ETOPOSIDE,SUNITINIB,DLD1,DB00773,DB01268,-4.736841754
ETOPOSIDE,SUNITINIB,ES2,DB00773,DB01268,-9.658459101
ETOPOSIDE,SUNITINIB,HCT116,DB00773,DB01268,0.266979697
ETOPOSIDE,SUNITINIB,HT144,DB00773,DB01268,0.18972444
ETOPOSIDE,SUNITINIB,HT29,DB00773,DB01268,1.317738221
ETOPOSIDE,SUNITINIB,KPL1,DB00773,DB01268,17.60816922
ETOPOSIDE,SUNITINIB,LOVO,DB00773,DB01268,4.569778444
ETOPOSIDE,SUNITINIB,MDAMB436,DB00773,DB01268,1.102020905
ETOPOSIDE,SUNITINIB,NCIH1650,DB00773,DB01268,16.77463607
ETOPOSIDE,SUNITINIB,NCIH2122,DB00773,DB01268,2.433232373
